ProductBenefitRecommendedSIBetaID,ProductCode,BenefitCode,Age,RecommendedSI,DtmCreated,CreatedBy,DtmUpdated,UpdatedBy,DtmValidFrom,DtmValidTo
1236,HFT,DTH,39,15000,25:47.4,System02,59:59.0,Shalok01,25:47.4,59:59.0
1237,HFT,DTH,40,15000,25:47.4,System02,59:59.0,Shalok01,25:47.4,59:59.0
1238,HFT,DTH,41,15000,25:47.4,System02,59:59.0,Shalok01,25:47.4,59:59.0
1239,HFT,DTH,42,15000,25:47.4,System02,59:59.0,Shalok01,25:47.4,59:59.0
1240,HFT,DTH,43,15000,25:47.4,System02,59:59.0,Shalok01,25:47.4,59:59.0
1241,HFT,DTH,44,15000,25:47.4,System02,59:59.0,Shalok01,25:47.4,59:59.0
1242,HFT,DTH,45,15000,25:47.5,System02,59:59.0,Shalok01,25:47.5,59:59.0
1243,HFT,DTH,46,14000,25:47.5,System02,59:59.0,Shalok01,25:47.5,59:59.0
1244,HFT,DTH,47,14000,25:47.5,System02,59:59.0,Shalok01,25:47.5,59:59.0
1245,HFT,DTH,48,14000,25:47.5,System02,59:59.0,Shalok01,25:47.5,59:59.0
1246,HFT,DTH,49,14000,25:47.5,System02,59:59.0,Shalok01,25:47.5,59:59.0
1247,HFT,DTH,50,14000,25:47.5,System02,59:59.0,Shalok01,25:47.5,59:59.0
1248,HFT,DTH,51,14000,25:47.6,System02,59:59.0,Shalok01,25:47.6,59:59.0
1249,HFT,DTH,52,14000,25:47.6,System02,59:59.0,Shalok01,25:47.6,59:59.0
1250,HFT,DTH,53,13000,25:47.6,System02,59:59.0,Shalok01,25:47.6,59:59.0
1251,HFT,DTH,54,13000,25:47.6,System02,59:59.0,Shalok01,25:47.6,59:59.0
1252,HFT,DTH,55,13000,25:47.6,System02,59:59.0,Shalok01,25:47.6,59:59.0
1253,HFT,DTH,56,13000,25:47.6,System02,59:59.0,Shalok01,25:47.6,59:59.0
1254,HFT,DTH,57,12000,25:47.7,System02,59:59.0,Shalok01,25:47.7,59:59.0
1255,HFT,DTH,58,12000,25:47.7,System02,59:59.0,Shalok01,25:47.7,59:59.0
1256,HFT,DTH,59,12000,25:47.7,System02,59:59.0,Shalok01,25:47.7,59:59.0
1257,HFT,DTH,60,12000,25:47.7,System02,59:59.0,Shalok01,25:47.7,59:59.0
1258,HFT,DTH,61,11000,25:47.7,System02,59:59.0,Shalok01,25:47.7,59:59.0
1259,HFT,DTH,62,11000,25:47.7,System02,59:59.0,Shalok01,25:47.7,59:59.0
1260,HFT,DTH,63,11000,25:47.8,System02,59:59.0,Shalok01,25:47.8,59:59.0
1261,HFT,DTH,64,11000,25:47.8,System02,59:59.0,Shalok01,25:47.8,59:59.0
1262,HFT,DTH,65,11000,25:47.8,System02,59:59.0,Shalok01,25:47.8,59:59.0
1263,HFT,DTH,66,10000,25:47.8,System02,59:59.0,Shalok01,25:47.8,59:59.0
1264,HFT,DTH,67,10000,25:47.8,System02,59:59.0,Shalok01,25:47.8,59:59.0
1265,HFT,DTH,68,10000,25:47.9,System02,59:59.0,Shalok01,25:47.9,59:59.0
1266,HFT,DTH,69,10000,25:47.9,System02,59:59.0,Shalok01,25:47.9,59:59.0
1267,HFT,DTH,70,10000,25:47.9,System02,59:59.0,Shalok01,25:47.9,59:59.0
1268,HFT,DTH,71,10000,25:47.9,System02,59:59.0,Shalok01,25:47.9,59:59.0
1269,HFT,DTH,72,9000,25:47.9,System02,59:59.0,Shalok01,25:47.9,59:59.0
1270,HFT,DTH,73,9000,25:48.0,System02,59:59.0,Shalok01,25:48.0,59:59.0
1271,HFT,DTH,74,9000,25:48.0,System02,59:59.0,Shalok01,25:48.0,59:59.0
1272,HFT,DTH,75,9000,25:48.0,System02,59:59.0,Shalok01,25:48.0,59:59.0
1273,HFT,DTH,76,9000,25:48.0,System02,59:59.0,Shalok01,25:48.0,59:59.0
1274,HFT,DTH,77,9000,25:48.0,System02,59:59.0,Shalok01,25:48.0,59:59.0
1275,HFT,DTH,78,9000,25:48.1,System02,59:59.0,Shalok01,25:48.1,59:59.0
1276,HFT,DTH,79,9000,25:48.1,System02,59:59.0,Shalok01,25:48.1,59:59.0
1277,HFB,DTH,18,15000,25:48.1,System02,59:59.0,Shalok01,25:48.1,59:59.0
1278,HFB,DTH,19,15000,25:48.1,System02,59:59.0,Shalok01,25:48.1,59:59.0
1279,HFB,DTH,20,15000,25:48.1,System02,59:59.0,Shalok01,25:48.1,59:59.0
1280,HFB,DTH,21,15000,25:48.2,System02,59:59.0,Shalok01,25:48.2,59:59.0
1281,HFB,DTH,22,15000,25:48.2,System02,59:59.0,Shalok01,25:48.2,59:59.0
1282,HFB,DTH,23,15000,25:48.2,System02,59:59.0,Shalok01,25:48.2,59:59.0
1283,HFB,DTH,24,15000,25:48.2,System02,59:59.0,Shalok01,25:48.2,59:59.0
1284,HFB,DTH,25,15000,25:48.2,System02,59:59.0,Shalok01,25:48.2,59:59.0
1285,HFB,DTH,26,15000,25:48.2,System02,59:59.0,Shalok01,25:48.2,59:59.0
1286,HFB,DTH,27,15000,25:48.3,System02,59:59.0,Shalok01,25:48.3,59:59.0
1287,HFB,DTH,28,15000,25:48.3,System02,59:59.0,Shalok01,25:48.3,59:59.0
1288,HFB,DTH,29,15000,25:48.3,System02,59:59.0,Shalok01,25:48.3,59:59.0
1289,HFB,DTH,30,15000,25:48.3,System02,59:59.0,Shalok01,25:48.3,59:59.0
1290,HFB,DTH,31,15000,25:48.4,System02,59:59.0,Shalok01,25:48.4,59:59.0
1291,HFB,DTH,32,15000,25:48.4,System02,59:59.0,Shalok01,25:48.4,59:59.0
1292,HFB,DTH,33,15000,25:48.4,System02,59:59.0,Shalok01,25:48.4,59:59.0
1293,HFB,DTH,34,15000,25:48.4,System02,59:59.0,Shalok01,25:48.4,59:59.0
1294,HFB,DTH,35,15000,25:48.4,System02,59:59.0,Shalok01,25:48.4,59:59.0
1295,HFB,DTH,36,15000,25:48.4,System02,59:59.0,Shalok01,25:48.4,59:59.0
1296,HFB,DTH,37,15000,25:48.5,System02,59:59.0,Shalok01,25:48.5,59:59.0
1297,HFB,DTH,38,15000,25:48.5,System02,59:59.0,Shalok01,25:48.5,59:59.0
1298,HFB,DTH,39,15000,25:48.5,System02,59:59.0,Shalok01,25:48.5,59:59.0
1299,HFB,DTH,40,15000,25:48.5,System02,59:59.0,Shalok01,25:48.5,59:59.0
1300,HFB,DTH,41,15000,25:48.5,System02,59:59.0,Shalok01,25:48.5,59:59.0
1301,HFB,DTH,42,15000,25:48.5,System02,59:59.0,Shalok01,25:48.5,59:59.0
1302,HFB,DTH,43,15000,25:48.6,System02,59:59.0,Shalok01,25:48.6,59:59.0
1303,HFB,DTH,44,15000,25:48.6,System02,59:59.0,Shalok01,25:48.6,59:59.0
1304,HFB,DTH,45,15000,25:48.6,System02,59:59.0,Shalok01,25:48.6,59:59.0
1305,HFB,DTH,46,14000,25:48.6,System02,59:59.0,Shalok01,25:48.6,59:59.0
1306,HFB,DTH,47,14000,25:48.6,System02,59:59.0,Shalok01,25:48.6,59:59.0
1307,HFB,DTH,48,14000,25:48.6,System02,59:59.0,Shalok01,25:48.6,59:59.0
1308,HFB,DTH,49,14000,25:48.7,System02,59:59.0,Shalok01,25:48.7,59:59.0
1309,HFB,DTH,50,14000,25:48.7,System02,59:59.0,Shalok01,25:48.7,59:59.0
1310,HFB,DTH,51,14000,25:48.7,System02,59:59.0,Shalok01,25:48.7,59:59.0
1311,HFB,DTH,52,14000,25:48.7,System02,59:59.0,Shalok01,25:48.7,59:59.0
1312,HFB,DTH,53,13000,25:48.8,System02,59:59.0,Shalok01,25:48.8,59:59.0
1313,HFB,DTH,54,13000,25:48.8,System02,59:59.0,Shalok01,25:48.8,59:59.0
1314,HFB,DTH,55,13000,25:48.8,System02,59:59.0,Shalok01,25:48.8,59:59.0
1315,HFB,DTH,56,13000,25:48.8,System02,59:59.0,Shalok01,25:48.8,59:59.0
1316,HFB,DTH,57,12000,25:48.8,System02,59:59.0,Shalok01,25:48.8,59:59.0
1317,HFB,DTH,58,12000,25:48.8,System02,59:59.0,Shalok01,25:48.8,59:59.0
1318,HFB,DTH,59,12000,25:48.9,System02,59:59.0,Shalok01,25:48.9,59:59.0
1319,HFB,DTH,60,12000,25:48.9,System02,59:59.0,Shalok01,25:48.9,59:59.0
1320,HFB,DTH,61,11000,25:48.9,System02,59:59.0,Shalok01,25:48.9,59:59.0
1321,HFB,DTH,62,11000,25:48.9,System02,59:59.0,Shalok01,25:48.9,59:59.0
1322,HFB,DTH,63,11000,25:48.9,System02,59:59.0,Shalok01,25:48.9,59:59.0
1323,HFB,DTH,64,11000,25:48.9,System02,59:59.0,Shalok01,25:48.9,59:59.0
1324,HFB,DTH,65,11000,25:49.0,System02,59:59.0,Shalok01,25:49.0,59:59.0
1325,HFB,DTH,66,10000,25:49.0,System02,59:59.0,Shalok01,25:49.0,59:59.0
1326,HFB,DTH,67,10000,25:49.0,System02,59:59.0,Shalok01,25:49.0,59:59.0
1327,HFB,DTH,68,10000,25:49.0,System02,59:59.0,Shalok01,25:49.0,59:59.0
1328,HFB,DTH,69,10000,25:49.0,System02,59:59.0,Shalok01,25:49.0,59:59.0
1329,HFB,DTH,70,10000,25:49.1,System02,59:59.0,Shalok01,25:49.1,59:59.0
1330,HFB,DTH,71,10000,25:49.1,System02,59:59.0,Shalok01,25:49.1,59:59.0
1331,HFB,DTH,72,9000,25:49.1,System02,59:59.0,Shalok01,25:49.1,59:59.0
1332,HFB,DTH,73,9000,25:49.1,System02,59:59.0,Shalok01,25:49.1,59:59.0
1333,HFB,DTH,74,9000,25:49.1,System02,59:59.0,Shalok01,25:49.1,59:59.0
1334,HFB,DTH,75,9000,25:49.1,System02,59:59.0,Shalok01,25:49.1,59:59.0
1335,HFB,DTH,76,9000,25:49.2,System02,59:59.0,Shalok01,25:49.2,59:59.0
1336,HFB,DTH,77,9000,25:49.2,System02,59:59.0,Shalok01,25:49.2,59:59.0
1337,HFB,DTH,78,9000,25:49.2,System02,59:59.0,Shalok01,25:49.2,59:59.0
1338,HFB,DTH,79,9000,25:49.2,System02,59:59.0,Shalok01,25:49.2,59:59.0
1339,AFT,DTH,18,14000,25:49.2,System02,59:59.0,Shalok01,25:49.2,59:59.0
1340,AFT,DTH,19,14000,25:49.2,System02,59:59.0,Shalok01,25:49.2,59:59.0
1341,AFT,DTH,20,14000,25:49.3,System02,59:59.0,Shalok01,25:49.3,59:59.0
1342,AFT,DTH,21,14000,25:49.3,System02,59:59.0,Shalok01,25:49.3,59:59.0
1343,AFT,DTH,22,14000,25:49.3,System02,59:59.0,Shalok01,25:49.3,59:59.0
1344,AFT,DTH,23,14000,25:49.3,System02,59:59.0,Shalok01,25:49.3,59:59.0
1345,AFT,DTH,24,14000,25:49.3,System02,59:59.0,Shalok01,25:49.3,59:59.0
1346,AFT,DTH,25,14000,25:49.4,System02,59:59.0,Shalok01,25:49.4,59:59.0
1347,AFT,DTH,26,14000,25:49.4,System02,59:59.0,Shalok01,25:49.4,59:59.0
1348,AFT,DTH,27,14000,25:49.4,System02,59:59.0,Shalok01,25:49.4,59:59.0
1349,AFT,DTH,28,14000,25:49.4,System02,59:59.0,Shalok01,25:49.4,59:59.0
1350,AFT,DTH,29,14000,25:49.4,System02,59:59.0,Shalok01,25:49.4,59:59.0
1351,AFT,DTH,30,14000,25:49.4,System02,59:59.0,Shalok01,25:49.4,59:59.0
1352,AFT,DTH,31,14000,25:49.5,System02,59:59.0,Shalok01,25:49.5,59:59.0
1353,AFT,DTH,32,14000,25:49.5,System02,59:59.0,Shalok01,25:49.5,59:59.0
1354,AFT,DTH,33,14000,25:49.5,System02,59:59.0,Shalok01,25:49.5,59:59.0
1355,AFT,DTH,34,14000,25:49.5,System02,59:59.0,Shalok01,25:49.5,59:59.0
1356,AFT,DTH,35,14000,25:49.5,System02,59:59.0,Shalok01,25:49.5,59:59.0
1357,AFT,DTH,36,14000,25:49.5,System02,59:59.0,Shalok01,25:49.5,59:59.0
1358,AFT,DTH,37,14000,25:49.6,System02,59:59.0,Shalok01,25:49.6,59:59.0
1359,AFT,DTH,38,14000,25:49.6,System02,59:59.0,Shalok01,25:49.6,59:59.0
1360,AFT,DTH,39,14000,25:49.6,System02,59:59.0,Shalok01,25:49.6,59:59.0
1361,AFT,DTH,40,14000,25:49.6,System02,59:59.0,Shalok01,25:49.6,59:59.0
1362,AFT,DTH,41,14000,25:49.6,System02,59:59.0,Shalok01,25:49.6,59:59.0
1363,AFT,DTH,42,14000,25:49.6,System02,59:59.0,Shalok01,25:49.6,59:59.0
1364,AFT,DTH,43,14000,25:49.7,System02,59:59.0,Shalok01,25:49.7,59:59.0
1365,AFT,DTH,44,14000,25:49.7,System02,59:59.0,Shalok01,25:49.7,59:59.0
1366,AFT,DTH,45,13000,25:49.7,System02,59:59.0,Shalok01,25:49.7,59:59.0
1367,AFT,DTH,46,13000,25:49.7,System02,59:59.0,Shalok01,25:49.7,59:59.0
1368,AFT,DTH,47,13000,25:49.7,System02,59:59.0,Shalok01,25:49.7,59:59.0
1369,AFT,DTH,48,13000,25:49.7,System02,59:59.0,Shalok01,25:49.7,59:59.0
1370,AFT,DTH,49,13000,25:49.8,System02,59:59.0,Shalok01,25:49.8,59:59.0
1371,AFT,DTH,50,13000,25:49.8,System02,59:59.0,Shalok01,25:49.8,59:59.0
1372,AFT,DTH,51,13000,25:49.8,System02,59:59.0,Shalok01,25:49.8,59:59.0
1373,AFT,DTH,52,13000,25:49.8,System02,59:59.0,Shalok01,25:49.8,59:59.0
1374,AFT,DTH,53,13000,25:49.8,System02,59:59.0,Shalok01,25:49.8,59:59.0
1375,AFT,DTH,54,13000,25:49.9,System02,59:59.0,Shalok01,25:49.9,59:59.0
1376,AFT,DTH,55,13000,25:49.9,System02,59:59.0,Shalok01,25:49.9,59:59.0
1377,AFT,DTH,56,12000,25:49.9,System02,59:59.0,Shalok01,25:49.9,59:59.0
1378,AFT,DTH,57,12000,25:49.9,System02,59:59.0,Shalok01,25:49.9,59:59.0
1379,AFT,DTH,58,12000,25:49.9,System02,59:59.0,Shalok01,25:49.9,59:59.0
1380,AFT,DTH,59,11000,25:49.9,System02,59:59.0,Shalok01,25:49.9,59:59.0
1381,AFT,DTH,60,11000,25:50.0,System02,59:59.0,Shalok01,25:50.0,59:59.0
1382,AFT,DTH,61,11000,25:50.0,System02,59:59.0,Shalok01,25:50.0,59:59.0
1383,AFT,DTH,62,11000,25:50.0,System02,59:59.0,Shalok01,25:50.0,59:59.0
1384,AFT,DTH,63,10000,25:50.0,System02,59:59.0,Shalok01,25:50.0,59:59.0
1385,AFT,DTH,64,10000,25:50.0,System02,59:59.0,Shalok01,25:50.0,59:59.0
1386,AFT,DTH,65,10000,25:50.0,System02,59:59.0,Shalok01,25:50.0,59:59.0
1387,AFT,DTH,66,10000,25:50.1,System02,59:59.0,Shalok01,25:50.1,59:59.0
1388,AFT,DTH,67,10000,25:50.1,System02,59:59.0,Shalok01,25:50.1,59:59.0
1389,AFT,DTH,68,9000,25:50.1,System02,59:59.0,Shalok01,25:50.1,59:59.0
1390,AFT,DTH,69,9000,25:50.1,System02,59:59.0,Shalok01,25:50.1,59:59.0
1391,AFT,DTH,70,9000,25:50.1,System02,59:59.0,Shalok01,25:50.1,59:59.0
1392,AFT,DTH,71,9000,25:50.1,System02,59:59.0,Shalok01,25:50.1,59:59.0
1393,AFT,DTH,72,9000,25:50.2,System02,59:59.0,Shalok01,25:50.2,59:59.0
1394,AFT,DTH,73,9000,25:50.2,System02,59:59.0,Shalok01,25:50.2,59:59.0
1395,AFT,DTH,74,8000,25:50.2,System02,59:59.0,Shalok01,25:50.2,59:59.0
1396,AFT,DTH,75,8000,25:50.2,System02,59:59.0,Shalok01,25:50.2,59:59.0
1397,AFT,DTH,76,8000,25:50.2,System02,59:59.0,Shalok01,25:50.2,59:59.0
1398,AFT,DTH,77,8000,25:50.2,System02,59:59.0,Shalok01,25:50.2,59:59.0
1399,AFT,DTH,78,8000,25:50.3,System02,59:59.0,Shalok01,25:50.3,59:59.0
1400,AFT,DTH,79,8000,25:50.3,System02,59:59.0,Shalok01,25:50.3,59:59.0
1401,AFB,DTH,18,14000,25:50.3,System02,59:59.0,Shalok01,25:50.3,59:59.0
1402,AFB,DTH,19,14000,25:50.3,System02,59:59.0,Shalok01,25:50.3,59:59.0
1403,AFB,DTH,20,14000,25:50.4,System02,59:59.0,Shalok01,25:50.4,59:59.0
1404,AFB,DTH,21,14000,25:50.4,System02,59:59.0,Shalok01,25:50.4,59:59.0
1405,AFB,DTH,22,14000,25:50.4,System02,59:59.0,Shalok01,25:50.4,59:59.0
1406,AFB,DTH,23,14000,25:50.4,System02,59:59.0,Shalok01,25:50.4,59:59.0
1407,AFB,DTH,24,14000,25:50.4,System02,59:59.0,Shalok01,25:50.4,59:59.0
1408,AFB,DTH,25,14000,25:50.4,System02,59:59.0,Shalok01,25:50.4,59:59.0
1409,AFB,DTH,26,14000,25:50.5,System02,59:59.0,Shalok01,25:50.5,59:59.0
1410,AFB,DTH,27,14000,25:50.5,System02,59:59.0,Shalok01,25:50.5,59:59.0
1411,AFB,DTH,28,14000,25:50.5,System02,59:59.0,Shalok01,25:50.5,59:59.0
1412,AFB,DTH,29,14000,25:50.5,System02,59:59.0,Shalok01,25:50.5,59:59.0
1413,AFB,DTH,30,14000,25:50.5,System02,59:59.0,Shalok01,25:50.5,59:59.0
1414,AFB,DTH,31,14000,25:50.6,System02,59:59.0,Shalok01,25:50.6,59:59.0
1415,AFB,DTH,32,14000,25:50.6,System02,59:59.0,Shalok01,25:50.6,59:59.0
1416,AFB,DTH,33,14000,25:50.6,System02,59:59.0,Shalok01,25:50.6,59:59.0
1417,AFB,DTH,34,14000,25:50.6,System02,59:59.0,Shalok01,25:50.6,59:59.0
1418,AFB,DTH,35,14000,25:50.6,System02,59:59.0,Shalok01,25:50.6,59:59.0
1419,AFB,DTH,36,14000,25:50.6,System02,59:59.0,Shalok01,25:50.6,59:59.0
1420,AFB,DTH,37,14000,25:50.7,System02,59:59.0,Shalok01,25:50.7,59:59.0
1421,AFB,DTH,38,14000,25:50.7,System02,59:59.0,Shalok01,25:50.7,59:59.0
1422,AFB,DTH,39,14000,25:50.7,System02,59:59.0,Shalok01,25:50.7,59:59.0
1423,AFB,DTH,40,14000,25:50.7,System02,59:59.0,Shalok01,25:50.7,59:59.0
1424,AFB,DTH,41,14000,25:50.7,System02,59:59.0,Shalok01,25:50.7,59:59.0
1425,AFB,DTH,42,14000,25:50.7,System02,59:59.0,Shalok01,25:50.7,59:59.0
1426,AFB,DTH,43,14000,25:50.8,System02,59:59.0,Shalok01,25:50.8,59:59.0
1427,AFB,DTH,44,14000,25:50.8,System02,59:59.0,Shalok01,25:50.8,59:59.0
1428,AFB,DTH,45,13000,25:50.8,System02,59:59.0,Shalok01,25:50.8,59:59.0
1429,AFB,DTH,46,13000,25:50.8,System02,59:59.0,Shalok01,25:50.8,59:59.0
1430,AFB,DTH,47,13000,25:50.8,System02,59:59.0,Shalok01,25:50.8,59:59.0
1431,AFB,DTH,48,13000,25:50.8,System02,59:59.0,Shalok01,25:50.8,59:59.0
1432,AFB,DTH,49,13000,25:50.9,System02,59:59.0,Shalok01,25:50.9,59:59.0
1433,AFB,DTH,50,13000,25:50.9,System02,59:59.0,Shalok01,25:50.9,59:59.0
1434,AFB,DTH,51,13000,25:50.9,System02,59:59.0,Shalok01,25:50.9,59:59.0
1435,AFB,DTH,52,13000,25:50.9,System02,59:59.0,Shalok01,25:50.9,59:59.0
1436,AFB,DTH,53,13000,25:50.9,System02,59:59.0,Shalok01,25:50.9,59:59.0
1437,AFB,DTH,54,13000,25:50.9,System02,59:59.0,Shalok01,25:50.9,59:59.0
1438,AFB,DTH,55,13000,25:51.0,System02,59:59.0,Shalok01,25:51.0,59:59.0
1439,AFB,DTH,56,12000,25:51.0,System02,59:59.0,Shalok01,25:51.0,59:59.0
1440,AFB,DTH,57,12000,25:51.0,System02,59:59.0,Shalok01,25:51.0,59:59.0
1441,AFB,DTH,58,12000,25:51.0,System02,59:59.0,Shalok01,25:51.0,59:59.0
1442,AFB,DTH,59,11000,25:51.0,System02,59:59.0,Shalok01,25:51.0,59:59.0
1443,AFB,DTH,60,11000,25:51.0,System02,59:59.0,Shalok01,25:51.0,59:59.0
1444,AFB,DTH,61,11000,25:51.1,System02,59:59.0,Shalok01,25:51.1,59:59.0
1445,AFB,DTH,62,11000,25:51.1,System02,59:59.0,Shalok01,25:51.1,59:59.0
1446,AFB,DTH,63,10000,25:51.1,System02,59:59.0,Shalok01,25:51.1,59:59.0
1447,AFB,DTH,64,10000,25:51.1,System02,59:59.0,Shalok01,25:51.1,59:59.0
1448,AFB,DTH,65,10000,25:51.1,System02,59:59.0,Shalok01,25:51.1,59:59.0
1449,AFB,DTH,66,10000,25:51.2,System02,59:59.0,Shalok01,25:51.2,59:59.0
1450,AFB,DTH,67,10000,25:51.2,System02,59:59.0,Shalok01,25:51.2,59:59.0
1451,AFB,DTH,68,9000,25:51.2,System02,59:59.0,Shalok01,25:51.2,59:59.0
1452,AFB,DTH,69,9000,25:51.2,System02,59:59.0,Shalok01,25:51.2,59:59.0
1453,AFB,DTH,70,9000,25:51.2,System02,59:59.0,Shalok01,25:51.2,59:59.0
1454,AFB,DTH,71,9000,25:51.3,System02,59:59.0,Shalok01,25:51.3,59:59.0
1455,AFB,DTH,72,9000,25:51.3,System02,59:59.0,Shalok01,25:51.3,59:59.0
1456,AFB,DTH,73,9000,25:51.3,System02,59:59.0,Shalok01,25:51.3,59:59.0
1457,AFB,DTH,74,8000,25:51.3,System02,59:59.0,Shalok01,25:51.3,59:59.0
1458,AFB,DTH,75,8000,25:51.3,System02,59:59.0,Shalok01,25:51.3,59:59.0
1459,AFB,DTH,76,8000,25:51.4,System02,59:59.0,Shalok01,25:51.4,59:59.0
1460,AFB,DTH,77,8000,25:51.4,System02,59:59.0,Shalok01,25:51.4,59:59.0
1461,AFB,DTH,78,8000,25:51.4,System02,59:59.0,Shalok01,25:51.4,59:59.0
1462,AFB,DTH,79,8000,25:51.4,System02,59:59.0,Shalok01,25:51.4,59:59.0
1463,GFB,DTH,18,15000,25:51.4,System02,59:59.0,Shalok01,25:51.4,59:59.0
1464,GFB,DTH,19,15000,25:51.5,System02,59:59.0,Shalok01,25:51.5,59:59.0
1465,GFB,DTH,20,15000,25:51.5,System02,59:59.0,Shalok01,25:51.5,59:59.0
1466,GFB,DTH,21,15000,25:51.5,System02,59:59.0,Shalok01,25:51.5,59:59.0
1467,GFB,DTH,22,15000,25:51.5,System02,59:59.0,Shalok01,25:51.5,59:59.0
1468,GFB,DTH,23,15000,25:51.5,System02,59:59.0,Shalok01,25:51.5,59:59.0
1469,GFB,DTH,24,15000,25:51.5,System02,59:59.0,Shalok01,25:51.5,59:59.0
1470,GFB,DTH,25,15000,25:51.6,System02,59:59.0,Shalok01,25:51.6,59:59.0
1471,GFB,DTH,26,15000,25:51.6,System02,59:59.0,Shalok01,25:51.6,59:59.0
1472,GFB,DTH,27,15000,25:51.6,System02,59:59.0,Shalok01,25:51.6,59:59.0
1473,GFB,DTH,28,15000,25:51.6,System02,59:59.0,Shalok01,25:51.6,59:59.0
1474,GFB,DTH,29,15000,25:51.6,System02,59:59.0,Shalok01,25:51.6,59:59.0
1475,GFB,DTH,30,15000,25:51.6,System02,59:59.0,Shalok01,25:51.6,59:59.0
1476,GFB,DTH,31,15000,25:51.7,System02,59:59.0,Shalok01,25:51.7,59:59.0
1477,GFB,DTH,32,15000,25:51.7,System02,59:59.0,Shalok01,25:51.7,59:59.0
1478,GFB,DTH,33,15000,25:51.7,System02,59:59.0,Shalok01,25:51.7,59:59.0
1479,GFB,DTH,34,15000,25:51.7,System02,59:59.0,Shalok01,25:51.7,59:59.0
1480,GFB,DTH,35,15000,25:51.7,System02,59:59.0,Shalok01,25:51.7,59:59.0
1481,GFB,DTH,36,15000,25:51.7,System02,59:59.0,Shalok01,25:51.7,59:59.0
1482,GFB,DTH,37,15000,25:51.8,System02,59:59.0,Shalok01,25:51.8,59:59.0
1483,GFB,DTH,38,15000,25:51.8,System02,59:59.0,Shalok01,25:51.8,59:59.0
1484,GFB,DTH,39,15000,25:51.8,System02,59:59.0,Shalok01,25:51.8,59:59.0
1485,GFB,DTH,40,15000,25:51.8,System02,59:59.0,Shalok01,25:51.8,59:59.0
1486,GFB,DTH,41,15000,25:51.8,System02,59:59.0,Shalok01,25:51.8,59:59.0
1487,GFB,DTH,42,15000,25:51.9,System02,59:59.0,Shalok01,25:51.9,59:59.0
1488,GFB,DTH,43,15000,25:51.9,System02,59:59.0,Shalok01,25:51.9,59:59.0
1489,GFB,DTH,44,15000,25:51.9,System02,59:59.0,Shalok01,25:51.9,59:59.0
1490,GFB,DTH,45,15000,25:51.9,System02,59:59.0,Shalok01,25:51.9,59:59.0
1491,GFB,DTH,46,15000,25:51.9,System02,59:59.0,Shalok01,25:51.9,59:59.0
1492,GFB,DTH,47,15000,25:51.9,System02,59:59.0,Shalok01,25:51.9,59:59.0
1493,GFB,DTH,48,15000,25:52.0,System02,59:59.0,Shalok01,25:52.0,59:59.0
1494,GFB,DTH,49,14000,25:52.0,System02,59:59.0,Shalok01,25:52.0,59:59.0
1495,GFB,DTH,50,14000,25:52.0,System02,59:59.0,Shalok01,25:52.0,59:59.0
1496,GFB,DTH,51,14000,25:52.0,System02,59:59.0,Shalok01,25:52.0,59:59.0
1497,GFB,DTH,52,14000,25:52.0,System02,59:59.0,Shalok01,25:52.0,59:59.0
1498,GFB,DTH,53,14000,25:52.0,System02,59:59.0,Shalok01,25:52.0,59:59.0
1499,GFB,DTH,54,14000,25:52.1,System02,59:59.0,Shalok01,25:52.1,59:59.0
1500,GFB,DTH,55,14000,25:52.1,System02,59:59.0,Shalok01,25:52.1,59:59.0
1501,GFB,DTH,56,13000,25:52.1,System02,59:59.0,Shalok01,25:52.1,59:59.0
1502,GFB,DTH,57,13000,25:52.1,System02,59:59.0,Shalok01,25:52.1,59:59.0
1503,GFB,DTH,58,13000,25:52.1,System02,59:59.0,Shalok01,25:52.1,59:59.0
1504,GFB,DTH,59,13000,25:52.2,System02,59:59.0,Shalok01,25:52.2,59:59.0
1505,GFB,DTH,60,13000,25:52.2,System02,59:59.0,Shalok01,25:52.2,59:59.0
1506,GFB,DTH,61,13000,25:52.2,System02,59:59.0,Shalok01,25:52.2,59:59.0
1507,GFB,DTH,62,13000,25:52.2,System02,59:59.0,Shalok01,25:52.2,59:59.0
1508,GFB,DTH,63,13000,25:52.2,System02,59:59.0,Shalok01,25:52.2,59:59.0
1509,GFB,DTH,64,13000,25:52.3,System02,59:59.0,Shalok01,25:52.3,59:59.0
1510,GFB,DTH,65,12000,25:52.3,System02,59:59.0,Shalok01,25:52.3,59:59.0
1511,GFB,DTH,66,12000,25:52.3,System02,59:59.0,Shalok01,25:52.3,59:59.0
1512,GFB,DTH,67,12000,25:52.3,System02,59:59.0,Shalok01,25:52.3,59:59.0
1513,GFB,DTH,68,12000,25:52.3,System02,59:59.0,Shalok01,25:52.3,59:59.0
1514,GFB,DTH,69,11000,25:52.4,System02,59:59.0,Shalok01,25:52.4,59:59.0
1515,GFB,DTH,70,11000,25:52.4,System02,59:59.0,Shalok01,25:52.4,59:59.0
1516,GFB,DTH,71,11000,25:52.4,System02,59:59.0,Shalok01,25:52.4,59:59.0
1517,GFB,DTH,72,11000,25:52.4,System02,59:59.0,Shalok01,25:52.4,59:59.0
1518,GFB,DTH,73,11000,25:52.4,System02,59:59.0,Shalok01,25:52.4,59:59.0
